transaction_id,date,time,store_id,channel,customer_id,item_id,item_name,quantity,unit_price,discount,total_price,payment_method,promo_code,order_datetime,order_date,order_time,order_hour,order_weekday,total_diff
T0019737,2025-07-12,19:00:00,NY008,in_store,C00250,1081,Almond Croissant,1,3.65,0.0,3.65,mobile_pay,,2025-07-12 19:00:00,2025-07-12,19:00:00,19,Saturday,0.0
T0019282,2025-07-12,19:00:00,NY001,mobile_app,C00554,1063,Mango Dragonfruit Refresher,2,4.45,0.1,8.01,cash,SUMMER15,2025-07-12 19:00:00,2025-07-12,19:00:00,19,Saturday,0.0
T0019688,2025-07-12,19:01:00,CA010,in_store,C00258,1100,Sous Vide Egg Bites,1,4.65,0.0,4.65,card,BOGO,2025-07-12 19:01:00,2025-07-12,19:01:00,19,Saturday,0.0
T0019602,2025-07-12,19:01:00,TX005,in_store,C00533,1095,Chicken Caprese Sandwich,2,6.95,0.0,13.9,card,PSL10,2025-07-12 19:01:00,2025-07-12,19:01:00,19,Saturday,0.0
T0019467,2025-07-12,19:01:00,TX010,in_store,C00124,1089,Turkey Bacon Cheddar Sandwich,1,4.65,0.05,4.42,card,PSL10,2025-07-12 19:01:00,2025-07-12,19:01:00,19,Saturday,0.0
T0019490,2025-07-12,19:03:00,TX010,in_store,C00552,1066,Pink Drink,1,4.95,0.0,4.95,mobile_pay,,2025-07-12 19:03:00,2025-07-12,19:03:00,19,Saturday,0.0
T0019468,2025-07-12,19:04:00,TX010,in_store,C00638,1078,Lemon Loaf,2,3.25,0.0,6.5,card,,2025-07-12 19:04:00,2025-07-12,19:04:00,19,Saturday,0.0
T0019189,2025-07-12,19:08:00,TX002,in_store,C00167,1053,Matcha Latte,1,4.95,0.0,4.95,card,,2025-07-12 19:08:00,2025-07-12,19:08:00,19,Saturday,0.0
T0019713,2025-07-12,19:09:00,CA010,in_store,C00445,1070,Spindrift Sparkling Water,2,2.75,0.1,4.95,card,PSL10,2025-07-12 19:09:00,2025-07-12,19:09:00,19,Saturday,0.0
T0019666,2025-07-12,19:14:00,TX006,in_store,C00970,1074,Blueberry Muffin,1,2.95,0.0,2.95,card,,2025-07-12 19:14:00,2025-07-12,19:14:00,19,Saturday,0.0
T0019529,2025-07-12,19:17:00,NY003,in_store,C00743,1016,Hazelnut Latte,2,4.75,0.0,9.5,mobile_pay,PSL10,2025-07-12 19:17:00,2025-07-12,19:17:00,19,Saturday,0.0
T0019468,2025-07-12,19:19:00,TX010,in_store,C00638,1075,Banana Nut Muffin,1,3.15,0.0,3.15,card,,2025-07-12 19:19:00,2025-07-12,19:19:00,19,Saturday,0.0
T0019501,2025-07-12,19:20:00,TX010,in_store,C00502,1030,Iced Pumpkin Spice Latte,2,5.95,0.0,11.9,card,,2025-07-12 19:20:00,2025-07-12,19:20:00,19,Saturday,0.0
T0019407,2025-07-12,19:21:00,CA001,in_store,C00756,1030,Iced Pumpkin Spice Latte,2,5.95,0.0,11.9,card,,2025-07-12 19:21:00,2025-07-12,19:21:00,19,Saturday,0.0
T0019344,2025-07-12,19:22:00,NY006,mobile_app,C00622,1029,Pumpkin Spice Latte,2,5.75,0.0,11.5,cash,SUMMER15,2025-07-12 19:22:00,2025-07-12,19:22:00,19,Saturday,0.0
T0019403,2025-07-12,19:22:00,CA001,in_store,C00048,1069,Lemonade,2,2.95,0.0,5.9,card,,2025-07-12 19:22:00,2025-07-12,19:22:00,19,Saturday,0.0
T0019627,2025-07-12,19:23:00,TX006,mobile_app,C00235,1044,Vanilla Bean Crème Frappuccino,2,4.95,0.0,9.9,card,,2025-07-12 19:23:00,2025-07-12,19:23:00,19,Saturday,0.0
T0019221,2025-07-12,19:24:00,NY001,mobile_app,C00111,1089,Turkey Bacon Cheddar Sandwich,2,4.65,0.0,9.3,card,,2025-07-12 19:24:00,2025-07-12,19:24:00,19,Saturday,0.0
T0019208,2025-07-12,19:24:00,TX002,mobile_app,C00714,1034,Iced Gingerbread Latte,2,5.85,0.0,11.7,cash,,2025-07-12 19:24:00,2025-07-12,19:24:00,19,Saturday,0.0
T0019749,2025-07-12,19:25:00,NY008,in_store,C00853,1009,Mocha,1,5.15,0.0,5.15,card,BOGO,2025-07-12 19:25:00,2025-07-12,19:25:00,19,Saturday,0.0
T0019716,2025-07-12,19:26:00,CA010,in_store,C00094,1045,Pumpkin Spice Frappuccino,2,5.95,0.0,11.9,card,SUMMER15,2025-07-12 19:26:00,2025-07-12,19:26:00,19,Saturday,0.0
T0019331,2025-07-12,19:29:00,NY006,in_store,C00435,1011,Espresso,1,2.65,0.0,2.65,cash,,2025-07-12 19:29:00,2025-07-12,19:29:00,19,Saturday,0.0
T0019394,2025-07-12,19:33:00,CA001,in_store,C00218,1060,Iced Chai Tea Latte,1,4.85,0.1,4.37,card,BOGO,2025-07-12 19:33:00,2025-07-12,19:33:00,19,Saturday,0.01
T0019413,2025-07-12,19:33:00,CA001,in_store,C00920,1005,Caffè Latte,2,4.45,0.0,8.9,card,BOGO,2025-07-12 19:33:00,2025-07-12,19:33:00,19,Saturday,0.0
T0019633,2025-07-12,19:36:00,TX006,in_store,C00700,1071,Bottled Water,2,2.25,0.0,4.5,mobile_pay,BOGO,2025-07-12 19:36:00,2025-07-12,19:36:00,19,Saturday,0.0
T0019448,2025-07-12,19:36:00,CA001,in_store,C00644,1094,Turkey Pesto Panini,2,6.95,0.05,13.21,mobile_pay,BOGO,2025-07-12 19:36:00,2025-07-12,19:36:00,19,Saturday,0.01
T0019526,2025-07-12,19:38:00,NY003,in_store,C00428,1081,Almond Croissant,1,3.65,0.0,3.65,card,,2025-07-12 19:38:00,2025-07-12,19:38:00,19,Saturday,0.0
T0019224,2025-07-12,19:38:00,NY001,in_store,C00037,1024,Nitro Cold Brew,2,4.95,0.0,9.9,cash,PSL10,2025-07-12 19:38:00,2025-07-12,19:38:00,19,Saturday,0.0
T0019609,2025-07-12,19:39:00,TX006,mobile_app,C00107,1059,Iced Passion Tango Tea Lemonade,2,3.75,0.0,7.5,card,NEWAPP5,2025-07-12 19:39:00,2025-07-12,19:39:00,19,Saturday,0.0
T0019727,2025-07-12,19:39:00,CA010,mobile_app,C00528,1033,Gingerbread Latte,2,5.65,0.0,11.3,card,SUMMER15,2025-07-12 19:39:00,2025-07-12,19:39:00,19,Saturday,0.0
T0019530,2025-07-12,19:43:00,NY003,in_store,C00723,1050,Jade Citrus Mint Tea,1,2.95,0.0,2.95,card,SUMMER15,2025-07-12 19:43:00,2025-07-12,19:43:00,19,Saturday,0.0
T0019558,2025-07-12,19:44:00,TX005,mobile_app,C00488,1061,Iced Matcha Latte,2,5.15,0.1,9.27,card,NEWAPP5,2025-07-12 19:44:00,2025-07-12,19:44:00,19,Saturday,0.0
T0019631,2025-07-12,19:44:00,TX006,in_store,C00166,1073,Steamed Milk,1,2.65,0.05,2.52,mobile_pay,,2025-07-12 19:44:00,2025-07-12,19:44:00,19,Saturday,0.0
T0019361,2025-07-12,19:46:00,NY006,in_store,C00161,1030,Iced Pumpkin Spice Latte,2,5.95,0.0,11.9,card,PSL10,2025-07-12 19:46:00,2025-07-12,19:46:00,19,Saturday,0.0
T0019263,2025-07-12,19:50:00,NY001,mobile_app,C00875,1008,Caramel Macchiato,1,5.25,0.0,5.25,card,,2025-07-12 19:50:00,2025-07-12,19:50:00,19,Saturday,0.0
T0019433,2025-07-12,19:50:00,CA001,in_store,C00722,1011,Espresso,1,2.65,0.05,2.52,cash,BOGO,2025-07-12 19:50:00,2025-07-12,19:50:00,19,Saturday,0.0
T0019545,2025-07-12,19:51:00,NY003,in_store,C00869,1054,Iced Black Tea,2,3.25,0.0,6.5,card,,2025-07-12 19:51:00,2025-07-12,19:51:00,19,Saturday,0.0
T0019239,2025-07-12,19:53:00,NY001,in_store,C00809,1065,Kiwi Starfruit Refresher,1,4.45,0.0,4.45,card,,2025-07-12 19:53:00,2025-07-12,19:53:00,19,Saturday,0.0
T0019402,2025-07-12,19:55:00,CA001,in_store,C00268,1087,Bacon Gouda Sandwich,2,4.95,0.05,9.4,card,,2025-07-12 19:55:00,2025-07-12,19:55:00,19,Saturday,0.0
T0019536,2025-07-12,19:56:00,NY003,mobile_app,C00634,1080,Chocolate Croissant,1,3.45,0.1,3.11,cash,PSL10,2025-07-12 19:56:00,2025-07-12,19:56:00,19,Saturday,0.0
T0019449,2025-07-12,19:59:00,CA001,in_store,C00613,1086,Cinnamon Swirl Coffee Cake,1,3.45,0.0,3.45,card,,2025-07-12 19:59:00,2025-07-12,19:59:00,19,Saturday,0.0
T0020168,2025-07-13,06:00:00,CA010,in_store,C00614,1098,Cheese & Fruit Protein Box,2,6.25,0.05,11.88,card,PSL10,2025-07-13 06:00:00,2025-07-13,06:00:00,6,Sunday,0.0
T0020179,2025-07-13,06:01:00,CA010,mobile_app,C00460,1067,Dragon Drink,1,4.95,0.0,4.95,card,PSL10,2025-07-13 06:01:00,2025-07-13,06:01:00,6,Sunday,0.0
T0020332,2025-07-13,06:04:00,TX003,mobile_app,C00132,1072,Hot Chocolate,2,3.95,0.0,7.9,card,PSL10,2025-07-13 06:04:00,2025-07-13,06:04:00,6,Sunday,0.0
T0020259,2025-07-13,06:06:00,CA001,mobile_app,C00502,1037,Coffee Frappuccino,2,4.95,0.0,9.9,card,PSL10,2025-07-13 06:06:00,2025-07-13,06:06:00,6,Sunday,0.0
T0020275,2025-07-13,06:09:00,TX003,in_store,C00202,1062,Strawberry Açaí Refresher,2,4.45,0.0,8.9,card,,2025-07-13 06:09:00,2025-07-13,06:09:00,6,Sunday,0.0
T0019898,2025-07-13,06:11:00,NY003,mobile_app,C00050,1062,Strawberry Açaí Refresher,1,4.45,0.05,4.23,card,NEWAPP5,2025-07-13 06:11:00,2025-07-13,06:11:00,6,Sunday,0.0
T0019794,2025-07-13,06:12:00,CA006,in_store,C00558,1082,Everything Bagel,1,2.45,0.0,2.45,card,,2025-07-13 06:12:00,2025-07-13,06:12:00,6,Sunday,0.0
T0020026,2025-07-13,06:21:00,NY008,in_store,C00889,1053,Matcha Latte,2,4.95,0.05,9.4,card,PSL10,2025-07-13 06:21:00,2025-07-13,06:21:00,6,Sunday,0.0
T0020289,2025-07-13,06:24:00,TX003,in_store,C00102,1075,Banana Nut Muffin,2,3.15,0.05,5.98,card,,2025-07-13 06:24:00,2025-07-13,06:24:00,6,Sunday,0.0
T0020061,2025-07-13,06:29:00,TX001,in_store,C00004,1089,Turkey Bacon Cheddar Sandwich,1,4.65,0.0,4.65,card,PSL10,2025-07-13 06:29:00,2025-07-13,06:29:00,6,Sunday,0.0
T0019852,2025-07-13,06:30:00,TX002,in_store,C00146,1078,Lemon Loaf,1,3.25,0.05,3.09,card,,2025-07-13 06:30:00,2025-07-13,06:30:00,6,Sunday,0.0
T0020126,2025-07-13,06:32:00,NY004,in_store,C00262,1025,Chocolate Cream Cold Brew,1,5.15,0.15,4.38,cash,PSL10,2025-07-13 06:32:00,2025-07-13,06:32:00,6,Sunday,0.0
T0019804,2025-07-13,06:37:00,CA006,in_store,C00372,1083,Plain Bagel,1,2.25,0.0,2.25,card,PSL10,2025-07-13 06:37:00,2025-07-13,06:37:00,6,Sunday,0.0
T0020182,2025-07-13,06:39:00,CA010,in_store,C00422,1072,Hot Chocolate,2,3.95,0.0,7.9,card,NEWAPP5,2025-07-13 06:39:00,2025-07-13,06:39:00,6,Sunday,0.0
T0020160,2025-07-13,06:39:00,CA010,mobile_app,C00773,1085,Cheese Danish,1,3.25,0.0,3.25,cash,,2025-07-13 06:39:00,2025-07-13,06:39:00,6,Sunday,0.0
T0019961,2025-07-13,06:41:00,NY001,mobile_app,C00254,1062,Strawberry Açaí Refresher,1,4.45,0.0,4.45,card,BOGO,2025-07-13 06:41:00,2025-07-13,06:41:00,6,Sunday,0.0
T0020191,2025-07-13,06:42:00,CA010,in_store,C00543,1076,Chocolate Chunk Cookie,2,2.95,0.0,5.9,card,SUMMER15,2025-07-13 06:42:00,2025-07-13,06:42:00,6,Sunday,0.0
T0020216,2025-07-13,06:42:00,CA001,in_store,C00109,1034,Iced Gingerbread Latte,1,5.85,0.0,5.85,card,,2025-07-13 06:42:00,2025-07-13,06:42:00,6,Sunday,0.0
T0020119,2025-07-13,06:44:00,NY004,in_store,C00185,1033,Gingerbread Latte,1,5.65,0.0,5.65,card,NEWAPP5,2025-07-13 06:44:00,2025-07-13,06:44:00,6,Sunday,0.0
T0019962,2025-07-13,06:45:00,NY001,in_store,C00681,1070,Spindrift Sparkling Water,1,2.75,0.0,2.75,mobile_pay,PSL10,2025-07-13 06:45:00,2025-07-13,06:45:00,6,Sunday,0.0
T0020248,2025-07-13,06:45:00,CA001,in_store,C00601,1038,Mocha Frappuccino,2,5.45,0.0,10.9,card,PSL10,2025-07-13 06:45:00,2025-07-13,06:45:00,6,Sunday,0.0
T0019963,2025-07-13,06:46:00,NY001,in_store,C00101,1074,Blueberry Muffin,1,2.95,0.05,2.8,card,,2025-07-13 06:46:00,2025-07-13,06:46:00,6,Sunday,0.0
T0019869,2025-07-13,06:47:00,TX002,in_store,C00360,1013,Espresso Macchiato,1,2.95,0.0,2.95,card,,2025-07-13 06:47:00,2025-07-13,06:47:00,6,Sunday,0.0
T0020163,2025-07-13,06:48:00,CA010,mobile_app,C00169,1098,Cheese & Fruit Protein Box,2,6.25,0.0,12.5,card,BOGO,2025-07-13 06:48:00,2025-07-13,06:48:00,6,Sunday,0.0
T0019916,2025-07-13,06:49:00,NY003,in_store,C00495,1038,Mocha Frappuccino,1,5.45,0.0,5.45,cash,,2025-07-13 06:49:00,2025-07-13,06:49:00,6,Sunday,0.0
T0019854,2025-07-13,06:49:00,TX002,in_store,C00109,1026,Cold Brew With Vanilla Sweet Cream Cold Foam,1,5.25,0.0,5.25,card,,2025-07-13 06:49:00,2025-07-13,06:49:00,6,Sunday,0.0
T0020274,2025-07-13,06:49:00,TX003,in_store,C00434,1030,Iced Pumpkin Spice Latte,2,5.95,0.0,11.9,mobile_pay,,2025-07-13 06:49:00,2025-07-13,06:49:00,6,Sunday,0.0
T0019932,2025-07-13,06:50:00,NY003,mobile_app,C00202,1065,Kiwi Starfruit Refresher,1,4.45,0.0,4.45,card,,2025-07-13 06:50:00,2025-07-13,06:50:00,6,Sunday,0.0
T0020319,2025-07-13,06:51:00,TX003,in_store,C00087,1075,Banana Nut Muffin,2,3.15,0.0,6.3,card,,2025-07-13 06:51:00,2025-07-13,06:51:00,6,Sunday,0.0
T0020090,2025-07-13,06:51:00,NY004,in_store,C00937,1062,Strawberry Açaí Refresher,1,4.45,0.0,4.45,card,,2025-07-13 06:51:00,2025-07-13,06:51:00,6,Sunday,0.0
T0020253,2025-07-13,06:53:00,CA001,mobile_app,C00857,1093,Roasted Tomato Mozzarella Panini,2,6.25,0.0,12.5,card,SUMMER15,2025-07-13 06:53:00,2025-07-13,06:53:00,6,Sunday,0.0
T0020186,2025-07-13,07:00:00,CA010,in_store,C00989,1061,Iced Matcha Latte,1,5.15,0.1,4.64,card,,2025-07-13 07:00:00,2025-07-13,07:00:00,7,Sunday,0.0
T0019904,2025-07-13,07:01:00,NY003,mobile_app,C00075,1060,Iced Chai Tea Latte,1,4.85,0.1,4.37,card,SUMMER15,2025-07-13 07:01:00,2025-07-13,07:01:00,7,Sunday,0.01
T0020267,2025-07-13,07:01:00,TX003,in_store,C00434,1087,Bacon Gouda Sandwich,2,4.95,0.1,8.91,card,,2025-07-13 07:01:00,2025-07-13,07:01:00,7,Sunday,0.0
T0020219,2025-07-13,07:01:00,CA001,in_store,C00999,1077,Pumpkin Loaf,1,3.25,0.0,3.25,card,,2025-07-13 07:01:00,2025-07-13,07:01:00,7,Sunday,0.0
T0019975,2025-07-13,07:02:00,NY001,mobile_app,C00212,1081,Almond Croissant,2,3.65,0.0,7.3,cash,SUMMER15,2025-07-13 07:02:00,2025-07-13,07:02:00,7,Sunday,0.0
T0020066,2025-07-13,07:02:00,TX001,in_store,C00704,1020,Iced Caramel Macchiato,2,5.45,0.0,10.9,cash,PSL10,2025-07-13 07:02:00,2025-07-13,07:02:00,7,Sunday,0.0
T0020299,2025-07-13,07:03:00,TX003,mobile_app,C00470,1062,Strawberry Açaí Refresher,2,4.45,0.0,8.9,card,,2025-07-13 07:03:00,2025-07-13,07:03:00,7,Sunday,0.0
T0020062,2025-07-13,07:04:00,TX001,in_store,C00160,1042,Matcha Crème Frappuccino,2,5.45,0.1,9.81,card,PSL10,2025-07-13 07:04:00,2025-07-13,07:04:00,7,Sunday,0.0
T0019977,2025-07-13,07:04:00,NY001,in_store,C00192,1063,Mango Dragonfruit Refresher,2,4.45,0.0,8.9,card,BOGO,2025-07-13 07:04:00,2025-07-13,07:04:00,7,Sunday,0.0
T0019992,2025-07-13,07:05:00,NY008,mobile_app,C00803,1008,Caramel Macchiato,1,5.25,0.1,4.73,card,SUMMER15,2025-07-13 07:05:00,2025-07-13,07:05:00,7,Sunday,0.0
T0020285,2025-07-13,07:05:00,TX003,in_store,C00170,1014,Cortado,1,3.45,0.0,3.45,card,,2025-07-13 07:05:00,2025-07-13,07:05:00,7,Sunday,0.0
T0020034,2025-07-13,07:06:00,TX001,mobile_app,C00023,1078,Lemon Loaf,1,3.25,0.0,3.25,card,PSL10,2025-07-13 07:06:00,2025-07-13,07:06:00,7,Sunday,0.0
T0020266,2025-07-13,07:06:00,TX003,mobile_app,C00374,1081,Almond Croissant,1,3.65,0.0,3.65,card,,2025-07-13 07:06:00,2025-07-13,07:06:00,7,Sunday,0.0
T0020158,2025-07-13,07:06:00,CA010,in_store,C00805,1062,Strawberry Açaí Refresher,1,4.45,0.0,4.45,card,BOGO,2025-07-13 07:06:00,2025-07-13,07:06:00,7,Sunday,0.0
T0020171,2025-07-13,07:07:00,CA010,in_store,C00938,1098,Cheese & Fruit Protein Box,2,6.25,0.0,12.5,cash,NEWAPP5,2025-07-13 07:07:00,2025-07-13,07:07:00,7,Sunday,0.0
T0020151,2025-07-13,07:07:00,CA010,in_store,C00168,1026,Cold Brew With Vanilla Sweet Cream Cold Foam,2,5.25,0.0,10.5,card,NEWAPP5,2025-07-13 07:07:00,2025-07-13,07:07:00,7,Sunday,0.0
T0020011,2025-07-13,07:07:00,NY008,in_store,C00153,1042,Matcha Crème Frappuccino,2,5.45,0.1,9.81,card,NEWAPP5,2025-07-13 07:07:00,2025-07-13,07:07:00,7,Sunday,0.0
T0020271,2025-07-13,07:08:00,TX003,in_store,C00265,1009,Mocha,2,5.15,0.0,10.3,card,SUMMER15,2025-07-13 07:08:00,2025-07-13,07:08:00,7,Sunday,0.0
T0020209,2025-07-13,07:09:00,CA001,in_store,C00139,1078,Lemon Loaf,1,3.25,0.1,2.93,card,,2025-07-13 07:09:00,2025-07-13,07:09:00,7,Sunday,0.01
T0020271,2025-07-13,07:09:00,TX003,in_store,C00265,1038,Mocha Frappuccino,2,5.45,0.0,10.9,card,SUMMER15,2025-07-13 07:09:00,2025-07-13,07:09:00,7,Sunday,0.0
T0019826,2025-07-13,07:09:00,CA006,in_store,C00052,1014,Cortado,2,3.45,0.05,6.55,card,NEWAPP5,2025-07-13 07:09:00,2025-07-13,07:09:00,7,Sunday,-0.01
T0020308,2025-07-13,07:09:00,TX003,in_store,C00794,1086,Cinnamon Swirl Coffee Cake,1,3.45,0.0,3.45,card,,2025-07-13 07:09:00,2025-07-13,07:09:00,7,Sunday,0.0
T0019913,2025-07-13,07:09:00,NY003,in_store,C00728,1054,Iced Black Tea,2,3.25,0.0,6.5,mobile_pay,SUMMER15,2025-07-13 07:09:00,2025-07-13,07:09:00,7,Sunday,0.0
T0020052,2025-07-13,07:09:00,TX001,in_store,C00928,1041,White Chocolate Mocha Frappuccino,1,5.75,0.05,5.46,cash,PSL10,2025-07-13 07:09:00,2025-07-13,07:09:00,7,Sunday,0.0
T0020166,2025-07-13,07:11:00,CA010,in_store,C00424,1073,Steamed Milk,1,2.65,0.0,2.65,cash,SUMMER15,2025-07-13 07:11:00,2025-07-13,07:11:00,7,Sunday,0.0
T0019967,2025-07-13,07:11:00,NY001,in_store,C00362,1010,White Chocolate Mocha,2,5.55,0.05,10.54,mobile_pay,NEWAPP5,2025-07-13 07:11:00,2025-07-13,07:11:00,7,Sunday,0.0
T0019833,2025-07-13,07:11:00,CA006,in_store,C00143,1006,Cappuccino,1,4.45,0.0,4.45,card,NEWAPP5,2025-07-13 07:11:00,2025-07-13,07:11:00,7,Sunday,0.0
T0020058,2025-07-13,07:11:00,TX001,in_store,C00335,1029,Pumpkin Spice Latte,1,5.75,0.0,5.75,card,,2025-07-13 07:11:00,2025-07-13,07:11:00,7,Sunday,0.0
T0020328,2025-07-13,07:11:00,TX003,in_store,C00409,1099,Bistro Box: Eggs & Cheddar,2,5.45,0.0,10.9,card,,2025-07-13 07:11:00,2025-07-13,07:11:00,7,Sunday,0.0
T0020005,2025-07-13,07:11:00,NY008,in_store,C00616,1017,Toasted White Chocolate Latte,2,5.05,0.0,10.1,card,,2025-07-13 07:11:00,2025-07-13,07:11:00,7,Sunday,0.0
T0020030,2025-07-13,07:12:00,NY008,in_store,C00529,1060,Iced Chai Tea Latte,2,4.85,0.05,9.21,card,NEWAPP5,2025-07-13 07:12:00,2025-07-13,07:12:00,7,Sunday,0.0
T0020074,2025-07-13,07:13:00,TX001,in_store,C00190,1049,Mint Majesty Herbal Tea,2,2.95,0.0,5.9,card,PSL10,2025-07-13 07:13:00,2025-07-13,07:13:00,7,Sunday,0.0
T0019910,2025-07-13,07:13:00,NY003,in_store,C00218,1061,Iced Matcha Latte,1,5.15,0.05,4.89,cash,,2025-07-13 07:13:00,2025-07-13,07:13:00,7,Sunday,0.0
T0019977,2025-07-13,07:14:00,NY001,in_store,C00192,1052,London Fog Tea Latte,2,4.65,0.0,9.3,card,BOGO,2025-07-13 07:14:00,2025-07-13,07:14:00,7,Sunday,0.0
T0019827,2025-07-13,07:14:00,CA006,in_store,C00446,1037,Coffee Frappuccino,2,4.95,0.0,9.9,cash,PSL10,2025-07-13 07:14:00,2025-07-13,07:14:00,7,Sunday,0.0
T0019990,2025-07-13,07:15:00,NY008,in_store,C00651,1027,Cold Brew With Salted Caramel Cold Foam,2,5.25,0.15,8.92,card,PSL10,2025-07-13 07:15:00,2025-07-13,07:15:00,7,Sunday,0.0
T0019945,2025-07-13,07:15:00,NY001,in_store,C00574,1039,Caramel Frappuccino,1,5.45,0.0,5.45,card,,2025-07-13 07:15:00,2025-07-13,07:15:00,7,Sunday,0.0
T0020298,2025-07-13,07:15:00,TX003,in_store,C00487,1097,Pb&J Protein Box,1,5.95,0.05,5.65,cash,,2025-07-13 07:15:00,2025-07-13,07:15:00,7,Sunday,0.0
T0020084,2025-07-13,07:15:00,TX001,in_store,C00922,1058,Iced Green Tea Lemonade,1,3.75,0.0,3.75,mobile_pay,,2025-07-13 07:15:00,2025-07-13,07:15:00,7,Sunday,0.0
T0019848,2025-07-13,07:16:00,TX002,in_store,C00705,1088,Sausage Cheddar Sandwich,2,4.45,0.0,8.9,mobile_pay,,2025-07-13 07:16:00,2025-07-13,07:16:00,7,Sunday,0.0
T0019810,2025-07-13,07:16:00,CA006,in_store,C00451,1042,Matcha Crème Frappuccino,1,5.45,0.05,5.18,card,,2025-07-13 07:16:00,2025-07-13,07:16:00,7,Sunday,0.0
T0019919,2025-07-13,07:17:00,NY003,mobile_app,C00583,1066,Pink Drink,1,4.95,0.0,4.95,card,,2025-07-13 07:17:00,2025-07-13,07:17:00,7,Sunday,0.0
T0019868,2025-07-13,07:18:00,TX002,in_store,C00499,1082,Everything Bagel,2,2.45,0.0,4.9,card,,2025-07-13 07:18:00,2025-07-13,07:18:00,7,Sunday,0.0
T0020037,2025-07-13,07:19:00,TX001,in_store,C00555,1063,Mango Dragonfruit Refresher,1,4.45,0.0,4.45,card,,2025-07-13 07:19:00,2025-07-13,07:19:00,7,Sunday,0.0
T0020088,2025-07-13,07:19:00,NY004,in_store,C00590,1085,Cheese Danish,1,3.25,0.0,3.25,card,,2025-07-13 07:19:00,2025-07-13,07:19:00,7,Sunday,0.0
T0019805,2025-07-13,07:19:00,CA006,in_store,C00320,1010,White Chocolate Mocha,1,5.55,0.0,5.55,card,PSL10,2025-07-13 07:19:00,2025-07-13,07:19:00,7,Sunday,0.0
T0020161,2025-07-13,07:19:00,CA010,in_store,C00081,1043,Strawberries & Crème Frappuccino,1,5.25,0.0,5.25,mobile_pay,NEWAPP5,2025-07-13 07:19:00,2025-07-13,07:19:00,7,Sunday,0.0
T0019875,2025-07-13,07:19:00,TX002,in_store,C00587,1062,Strawberry Açaí Refresher,2,4.45,0.0,8.9,card,NEWAPP5,2025-07-13 07:19:00,2025-07-13,07:19:00,7,Sunday,0.0
T0019981,2025-07-13,07:19:00,NY001,in_store,C00878,1064,Pineapple Passionfruit Refresher,2,4.45,0.15,7.57,card,SUMMER15,2025-07-13 07:19:00,2025-07-13,07:19:00,7,Sunday,0.01
T0019857,2025-07-13,07:19:00,TX002,mobile_app,C00467,1055,Iced Green Tea,1,3.25,0.0,3.25,card,,2025-07-13 07:19:00,2025-07-13,07:19:00,7,Sunday,0.0
T0019971,2025-07-13,07:20:00,NY001,mobile_app,C00229,1038,Mocha Frappuccino,2,5.45,0.0,10.9,card,BOGO,2025-07-13 07:20:00,2025-07-13,07:20:00,7,Sunday,0.0
T0020209,2025-07-13,07:20:00,CA001,in_store,C00139,1092,Impossible Breakfast Sandwich,1,5.25,0.0,5.25,card,,2025-07-13 07:20:00,2025-07-13,07:20:00,7,Sunday,0.0
T0020107,2025-07-13,07:20:00,NY004,in_store,C00635,1062,Strawberry Açaí Refresher,1,4.45,0.0,4.45,card,SUMMER15,2025-07-13 07:20:00,2025-07-13,07:20:00,7,Sunday,0.0
T0020180,2025-07-13,07:21:00,CA010,mobile_app,C00986,1012,Espresso Con Panna,1,2.95,0.0,2.95,card,SUMMER15,2025-07-13 07:21:00,2025-07-13,07:21:00,7,Sunday,0.0
T0020018,2025-07-13,07:22:00,NY008,in_store,C00489,1099,Bistro Box: Eggs & Cheddar,1,5.45,0.0,5.45,cash,,2025-07-13 07:22:00,2025-07-13,07:22:00,7,Sunday,0.0
T0019883,2025-07-13,07:23:00,TX002,in_store,C00256,1003,Dark Roast,2,2.95,0.0,5.9,card,,2025-07-13 07:23:00,2025-07-13,07:23:00,7,Sunday,0.0
T0019938,2025-07-13,07:23:00,NY003,in_store,C00221,1067,Dragon Drink,2,4.95,0.0,9.9,card,BOGO,2025-07-13 07:23:00,2025-07-13,07:23:00,7,Sunday,0.0
T0020257,2025-07-13,07:23:00,CA001,in_store,C00488,1006,Cappuccino,2,4.45,0.05,8.46,card,,2025-07-13 07:23:00,2025-07-13,07:23:00,7,Sunday,0.0
T0019920,2025-07-13,07:23:00,NY003,in_store,C00888,1040,Java Chip Frappuccino,2,5.65,0.1,10.17,card,SUMMER15,2025-07-13 07:23:00,2025-07-13,07:23:00,7,Sunday,0.0
T0020185,2025-07-13,07:24:00,CA010,in_store,C00331,1026,Cold Brew With Vanilla Sweet Cream Cold Foam,2,5.25,0.1,9.45,cash,NEWAPP5,2025-07-13 07:24:00,2025-07-13,07:24:00,7,Sunday,0.0
T0020132,2025-07-13,07:25:00,NY004,in_store,C00056,1028,Cold Brew With Pumpkin Cream Cold Foam,2,5.25,0.05,9.97,card,,2025-07-13 07:25:00,2025-07-13,07:25:00,7,Sunday,-0.01
T0020101,2025-07-13,07:27:00,NY004,in_store,C00043,1055,Iced Green Tea,2,3.25,0.0,6.5,mobile_pay,PSL10,2025-07-13 07:27:00,2025-07-13,07:27:00,7,Sunday,0.0
